"FP0.6","TP0.6","FN0.6","TN0.6","FP0.7","TP0.7","FN0.7","TN0.7","FP0.8","TP0.8","FN0.8","TN0.8","FP0.9","TP0.9","FN0.9","TN0.9","FP0.62","TP0.62","FN0.62","TN0.62","FP0.72","TP0.72","FN0.72","TN0.72","FP0.82","TP0.82","FN0.82","TN0.82","FP0.92","TP0.92","FN0.92","TN0.92","FP0.63","TP0.63","FN0.63","TN0.63","FP0.73","TP0.73","FN0.73","TN0.73","FP0.83","TP0.83","FN0.83","TN0.83","FP0.93","TP0.93","FN0.93","TN0.93","FP0.64","TP0.64","FN0.64","TN0.64","FP0.74","TP0.74","FN0.74","TN0.74","FP0.84","TP0.84","FN0.84","TN0.84","FP0.94","TP0.94","FN0.94","TN0.94","FP0.65","TP0.65","FN0.65","TN0.65","FP0.75","TP0.75","FN0.75","TN0.75","FP0.85","TP0.85","FN0.85","TN0.85","FP0.95","TP0.95","FN0.95","TN0.95","S1","S2","S3","S4","S5"
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,23,3,2,972,23,3,2,972,23,3,2,972,23,3,2,972,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,3,2,3,992,2,2,3,993,0,2,3,995,0,2,3,995,0.180503459982551,0.740166995173403,0.868691425512214,0.342193377368374,0.240941294039351
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,23,3,2,972,23,3,2,972,23,3,2,972,23,3,2,972,2,1,4,993,1,1,4,994,1,1,4,994,1,0,5,994,1,2,3,994,1,2,3,994,1,1,4,994,0,1,4,995,0.222672216832769,0.694217068482595,0.881786673782049,0.427836474559811,0.231944572809471
1,3,2,994,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,28,4,1,967,28,4,1,967,28,4,1,967,28,4,1,967,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,0.181349045314722,0.832076734774057,0.914857359141571,0.321366526557164,0.243177836396697
0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,27,4,1,968,27,4,1,968,27,4,1,968,27,4,1,968,1,3,2,994,1,3,2,994,0,3,2,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0.200346544162416,0.72841635628415,0.899757659892359,0.373627265594429,0.257255367760969
0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,26,3,2,969,25,3,2,970,25,3,2,970,25,3,2,970,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,1,0,5,994,1,0,5,994,0,0,5,995,0,0,5,995,0.217575920514044,0.788411980620742,0.900908504944574,0.430683169410737,0.190145491117483
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,23,4,1,972,23,4,1,972,23,4,1,972,23,4,1,972,1,3,2,994,1,3,2,994,1,3,2,994,0,2,3,995,3,2,3,992,0,2,3,995,0,2,3,995,0,1,4,995,0.169424461060828,0.78332651258435,0.875104477328073,0.281722745675504,0.219481352374426
2,3,2,993,2,2,3,993,1,2,3,994,0,2,3,995,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,21,3,2,974,21,3,2,974,21,3,2,974,20,3,2,975,2,3,2,993,2,2,3,993,1,2,3,994,1,2,3,994,3,1,4,992,1,1,4,994,1,1,4,994,1,1,4,994,0.192982967521498,0.786480794642837,0.842899272618801,0.326728879778325,0.220952238469364
1,3,2,994,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,22,4,1,973,22,4,1,973,22,4,1,973,22,4,1,973,2,2,3,993,2,2,3,993,2,1,4,993,1,1,4,994,3,0,5,992,0,0,5,995,0,0,5,995,0,0,5,995,0.154280505570421,0.810319538415305,0.868015157419453,0.277471083716932,0.208741794625641
1,1,4,994,0,1,4,995,0,1,4,995,0,1,4,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,16,3,2,979,16,3,2,979,16,3,2,979,16,3,2,979,2,1,4,993,1,1,4,994,1,1,4,994,0,1,4,995,1,0,5,994,1,0,5,994,0,0,5,995,0,0,5,995,0.240264950840016,0.769642968549327,0.83773952110498,0.44353781825565,0.185834383596585
1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,26,5,0,969,26,5,0,969,26,5,0,969,26,5,0,969,3,3,2,992,0,3,2,995,0,3,2,995,0,3,2,995,2,1,4,993,0,1,4,995,0,1,4,995,0,1,4,995,0.205089563547118,0.815095268272021,0.903257216991862,0.336241403767502,0.214366798341731
